OID,param,emissions
1552,Total,411.927856
1553,Total,380.561737
1554,Total,297.266082
1555,Total,174.289901
1556,Total,149.94934
1557,Total,141.0867
1558,Total,191.177352
1559,Total,220.212326
1560,Total,283.861145
1561,Total,181.112396
1562,Total,186.911331
1563,Total,390.55664
1564,Total,219.676864
1565,Total,185.34436
1566,Total,88.729354
1567,Total,159.611175
1568,Total,75.631286
1569,Total,139.580368
1570,Total,363.765411
1571,Total,263.218353
1572,Total,56.630916
1573,Total,231.989059
1574,Total,275.120178
1575,Total,250.538589
1576,Total,337.530944
1577,Total,356.387939
1578,Total,340.613861
1579,Total,378.634704
1580,Total,416.886535
1581,Total,437.167022
1582,Total,405.272125
1583,Total,314.798431
1584,Total,289.261718
1585,Total,280.607879
1586,Total,286.909149
1587,Total,461.03125
1588,Total,635.81842
1589,Total,489.505462
1590,Total,475.054809
1591,Total,73.977661
1592,Total,179.995529
1593,Total,582.052673
1594,Total,288.203369
1595,Total,163.201171
1596,Total,46.780723
1599,Total,238.853302
1600,Total,381.115692
1601,Total,410.190338
1602,Total,450.94696
1603,Total,401.873107
1604,Total,369.22406
1605,Total,321.162628
1606,Total,323.62857
1607,Total,107.580963
1608,Total,150.435165
1609,Total,168.857574
1610,Total,220.802459
1611,Total,176.502685
1612,Total,229.788818
1613,Total,230.968521
1614,Total,308.061584
1615,Total,179.864135
1616,Total,81.315765
1617,Total,184.68666
1618,Total,48.015235
1619,Total,46.303054
1620,Total,59.551578
1621,Total,119.625633
1622,Total,363.765411
1623,Total,263.218353
1624,Total,56.630916
1625,Total,247.122009
1626,Total,268.491882
1627,Total,205.527465
1628,Total,237.853179
1629,Total,396.056732
1630,Total,353.526031
1631,Total,401.138183
1632,Total,439.847717
1633,Total,300.492736
1634,Total,378.1828
1635,Total,351.82254
1636,Total,378.583496
1637,Total,504.165557
1638,Total,285.720977
1639,Total,263.564483
1640,Total,626.593933
1641,Total,566.41687
1642,Total,117.218795
1643,Total,62.589084
1644,Total,359.917938
1645,Total,508.055389
1646,Total,299.128448
1647,Total,88.782455
1648,Total,90.983818
1649,Total,471.548095
1650,Total,371.437072
1651,Total,329.655975
1652,Total,461.973907
1653,Total,503.773864
1654,Total,493.038574
1655,Total,370.98056
1656,Total,376.514282
1657,Total,325.751678
1658,Total,338.999969
1659,Total,216.362274
1660,Total,153.852279
1661,Total,193.934997
1662,Total,159.325592
1663,Total,238.095825
1664,Total,324.356719
1665,Total,256.569732
1666,Total,190.718658
1667,Total,179.864135
1668,Total,81.315765
1669,Total,184.68666
1670,Total,48.015235
1671,Total,46.303054
1672,Total,59.551578
1673,Total,119.625633
1674,Total,519.402465
1675,Total,235.09999
1676,Total,247.122009
1677,Total,268.491882
1678,Total,205.527465
1679,Total,237.853179
1680,Total,396.056732
1681,Total,353.526031
1682,Total,401.138183
1683,Total,439.847717
1684,Total,345.408599
1685,Total,378.455902
1686,Total,347.085937
1687,Total,386.685821
1688,Total,414.562774
1689,Total,429.419769
1690,Total,230.310729
1691,Total,541.856201
1692,Total,702.540405
1693,Total,125.689254
1694,Total,194.914764
1695,Total,434.910888
1696,Total,564.793029
1697,Total,317.73056
1698,Total,372.176849
1699,Total,347.154357
1700,Total,460.173522
1701,Total,484.881011
1702,Total,387.297912
1703,Total,299.908142
1704,Total,338.220123
1705,Total,459.755157
1706,Total,421.111083
1707,Total,282.49884
1708,Total,303.193817
1709,Total,304.685485
1710,Total,263.233764
1711,Total,153.852279
1712,Total,193.934997
1713,Total,159.325592
1714,Total,238.095825
1715,Total,324.356719
1716,Total,256.569732
1717,Total,190.718658
1718,Total,184.470626
1719,Total,243.427536
1720,Total,71.249015
1721,Total,183.335891
1722,Total,86.26538
1723,Total,289.303161
1724,Total,131.049423
1725,Total,508.712615
1726,Total,227.032989
1727,Total,237.205947
1728,Total,308.557922
1729,Total,231.241012
1730,Total,376.967437
1731,Total,427.76181
1732,Total,406.759002
1733,Total,471.861907
1734,Total,438.126953
1735,Total,345.408599
1736,Total,378.455902
1737,Total,347.085937
1738,Total,386.685821
1739,Total,414.562774
1740,Total,429.419769
1741,Total,230.310729
1742,Total,541.856201
1743,Total,702.540405
1744,Total,125.689254
1745,Total,194.914764
1746,Total,434.910888
1747,Total,564.793029
1748,Total,317.73056
1749,Total,372.176849
1750,Total,347.154357
1751,Total,460.173522
1752,Total,484.881011
1753,Total,387.297912
1754,Total,299.908142
1755,Total,338.220123
1756,Total,459.755157
1757,Total,421.111083
1758,Total,282.49884
1759,Total,303.193817
1760,Total,304.685485
1761,Total,263.233764
1762,Total,221.952621
1763,Total,164.685409
1764,Total,251.645492
1765,Total,285.374481
1766,Total,247.666168
1767,Total,170.064193
1768,Total,164.288345
1769,Total,231.567687
1770,Total,298.593841
1771,Total,319.984008
1772,Total,273.390289
1773,Total,230.341217
1774,Total,100.757431
1775,Total,173.019241
1776,Total,153.594741
1777,Total,784.959045
1778,Total,687.135742
1779,Total,196.71762
1780,Total,254.854431
1781,Total,258.233093
1782,Total,304.996063
1783,Total,377.907318
1784,Total,392.585449
1785,Total,454.808502
1786,Total,447.03601
1787,Total,439.239837
1788,Total,478.077148
1789,Total,495.278076
1790,Total,1013.636718
1791,Total,526.086853
1792,Total,453.705718
1793,Total,116.709068
1794,Total,577.748779
1795,Total,662.100219
1796,Total,100.280899
1797,Total,358.861297
1798,Total,422.305847
1799,Total,459.835266
1800,Total,411.843902
1801,Total,348.297637
1802,Total,280.657501
1803,Total,397.563598
1804,Total,392.066741
1805,Total,347.796844
1806,Total,276.452575
1807,Total,279.436614
1808,Total,305.945983
1809,Total,369.661437
1810,Total,392.732452
1811,Total,337.981079
1812,Total,319.787292
1813,Total,308.236511
1814,Total,215.753753
1815,Total,158.766967
1816,Total,251.032165
1817,Total,281.101104
1818,Total,288.312988
1819,Total,239.415435
1820,Total,261.276489
1821,Total,219.389724
1822,Total,291.053161
1823,Total,51.819038
1824,Total,229.160476
1825,Total,280.604339
1826,Total,184.349746
1827,Total,182.432846
1828,Total,104.058166
1829,Total,123.061912
1830,Total,139.154586
1831,Total,773.10382
1832,Total,482.538269
1833,Total,304.636596
1834,Total,304.718597
1835,Total,328.235534
1836,Total,490.693481
1837,Total,434.796112
1838,Total,428.560241
1839,Total,495.930725
1840,Total,511.264465
1841,Total,514.111999
1842,Total,539.424987
1843,Total,356.482421
1844,Total,282.258789
1845,Total,691.868835
1846,Total,427.184753
1847,Total,44.796852
1848,Total,325.500366
1849,Total,486.239929
1850,Total,451.822143
1851,Total,395.704254
1852,Total,538.799133
1853,Total,475.989715
1854,Total,375.082275
1855,Total,351.204132
1856,Total,397.538238
1857,Total,338.661956
1858,Total,325.363616
1859,Total,279.476806
1860,Total,348.334808
1861,Total,347.279754
1862,Total,304.582244
1863,Total,221.463699
1864,Total,270.991088
1865,Total,176.848251
1866,Total,113.490287
1867,Total,181.775588
1868,Total,315.949066
1869,Total,211.225891
1870,Total,259.924987
1871,Total,326.737152
1872,Total,276.604705
1873,Total,261.490478
1874,Total,104.268348
1875,Total,97.938102
1876,Total,147.670349
1877,Total,174.411972
1878,Total,155.974136
1879,Total,124.414985
1880,Total,157.383834
1881,Total,673.916992
1882,Total,324.774169
1883,Total,372.858245
1884,Total,402.251373
1885,Total,451.452667
1886,Total,450.810058
1887,Total,421.343048
1888,Total,524.47821
1889,Total,630.020874
1890,Total,477.674377
1891,Total,499.20932
1892,Total,597.273925
1893,Total,522.152404
1894,Total,695.738159
1895,Total,328.656829
1896,Total,60.738113
1897,Total,87.402549
1898,Total,420.734558
1899,Total,421.012756
1900,Total,498.569976
1901,Total,361.462158
1902,Total,229.695236
1903,Total,266.185913
1904,Total,397.03189
1905,Total,419.42514
1906,Total,314.045257
1907,Total,360.789001
1908,Total,345.375549
1909,Total,355.327423
1910,Total,318.343048
1911,Total,210.944015
1912,Total,190.91574
1913,Total,69.517074
1914,Total,26.902538
1915,Total,46.815143
1916,Total,249.147979
1917,Total,299.388549
1918,Total,326.790008
1919,Total,219.842514
1920,Total,317.50064
1921,Total,202.462158
1922,Total,115.338699
1923,Total,117.249465
1924,Total,125.131439
1925,Total,234.191589
1926,Total,348.780334
1927,Total,159.38591
1928,Total,98.779434
1929,Total,28.037223
1930,Total,771.220153
1931,Total,342.107177
1932,Total,418.540679
1933,Total,414.53894
1934,Total,397.926269
1935,Total,436.431457
1936,Total,427.011352
1937,Total,543.283386
1938,Total,542.034423
1939,Total,612.64154
1940,Total,532.566223
1941,Total,539.625305
1942,Total,501.135681
1943,Total,589.928405
1944,Total,513.134582
1945,Total,125.051338
1946,Total,84.408859
1947,Total,244.027984
1948,Total,410.525421
1949,Total,460.549102
1950,Total,320.648895
1951,Total,342.61679
1952,Total,364.61206
1953,Total,379.471862
1954,Total,307.728546
1955,Total,184.48999
1956,Total,264.905426
1957,Total,365.041687
1958,Total,193.407638
1959,Total,288.981536
1960,Total,179.692764
1961,Total,266.303649
1962,Total,105.886505
1963,Total,87.058784
1964,Total,179.007644
1965,Total,244.40419
1966,Total,270.955688
1967,Total,122.415229
1968,Total,118.466423
1969,Total,85.089103
1970,Total,100.058059
1971,Total,129.726226
1972,Total,121.6249
1973,Total,165.145599
1974,Total,103.647216
1975,Total,118.975746
1976,Total,832.038269
1977,Total,630.67694
1978,Total,606.361328
1979,Total,591.348754
1980,Total,323.576416
1981,Total,616.814697
1982,Total,661.313781
1983,Total,386.879119
1984,Total,589.761901
1985,Total,447.99707
1986,Total,470.971191
1987,Total,626.611877
1988,Total,578.879943
1989,Total,545.46875
1990,Total,474.239288
1991,Total,177.528579
1992,Total,113.145606
1993,Total,288.078186
1994,Total,453.891082
1995,Total,406.587615
1996,Total,281.880706
1997,Total,105.097549
1998,Total,216.161346
1999,Total,59.089321
2000,Total,42.995586
2001,Total,67.811859
2002,Total,86.456382
2003,Total,16.61053
2004,Total,21.592224
2005,Total,565.55194
2006,Total,702.146789
2007,Total,605.924377
2008,Total,408.813446
2009,Total,579.402587
2010,Total,661.203918
2011,Total,632.970947
2012,Total,553.612121
2013,Total,669.773376
2014,Total,180.632461
2015,Total,72.121231
2016,Total,545.894958
2017,Total,408.338287
2018,Total,43.960655
2019,Total,569.941223
2020,Total,533.051696
2021,Total,653.776489
2022,Total,520.733581
2023,Total,578.247558
2024,Total,561.324768
2025,Total,664.993957
2026,Total,583.004028
2027,Total,521.445068
2028,Total,701.061584
2029,Total,170.949676
2030,Total,51.471858
2031,Total,416.775085
2032,Total,622.694641
2033,Total,519.25531
2034,Total,562.811767
2035,Total,548.466552
2036,Total,581.085205
2037,Total,306.724975
2038,Total,387.978332
2039,Total,644.18695
2040,Total,482.699462
2041,Total,670.462829
2042,Total,601.459289
2043,Total,643.866333
2044,Total,217.94992
2045,Total,29.02285
2046,Total,186.412307
2047,Total,577.58673
2048,Total,518.850463
2049,Total,561.675048
2050,Total,491.04956
2051,Total,579.252624
2052,Total,559.667297
2053,Total,533.417968
2054,Total,480.229339
2055,Total,435.12854
2056,Total,615.656005
2057,Total,540.077758
2058,Total,595.72937
2059,Total,722.550476
2060,Total,482.00003
2061,Total,365.403167
2062,Total,180.523391
2063,Total,128.061508
2064,Total,498.331298
2065,Total,596.041259
2066,Total,348.710815
2067,Total,687.711608
2068,Total,597.966003
2069,Total,581.437377
2070,Total,534.231811
2071,Total,494.893676
2072,Total,522.697753
2073,Total,606.344787
2074,Total,576.939453
2075,Total,550.807312
2076,Total,590.371154
2077,Total,218.962844
2078,Total,538.144653
2079,Total,255.803588
2080,Total,142.620101
2081,Total,629.811401
2082,Total,783.866882
2083,Total,477.453002
2084,Total,545.817443
2085,Total,627.699829
2086,Total,678.716979
2087,Total,430.394866
2088,Total,523.078674
2089,Total,455.081512
2090,Total,495.506622
2091,Total,529.419006
2092,Total,651.832946
2093,Total,425.114013
2094,Total,623.650024
2095,Total,520.291625
2096,Total,478.142303
2097,Total,502.65802
2098,Total,124.360229
2099,Total,48.877933
2100,Total,784.059875
2101,Total,757.680725
2102,Total,700.361938
2103,Total,307.311889
2104,Total,477.453002
2105,Total,545.817443
2106,Total,627.699829
2107,Total,678.716979
2108,Total,430.394866
2109,Total,523.078674
2110,Total,455.081512
2111,Total,495.506622
2112,Total,529.419006
2113,Total,531.272155
2114,Total,629.076843
2115,Total,332.144256
2116,Total,297.601562
2117,Total,342.578369
2118,Total,418.10147
2119,Total,261.05014
2120,Total,21.688034
2121,Total,732.05664
2122,Total,695.510864
2123,Total,676.135009
2124,Total,334.480529
2125,Total,532.662475
2126,Total,538.849792
2127,Total,501.478576
2128,Total,596.078247
2129,Total,478.531799
2130,Total,537.017761
2131,Total,325.613861
2132,Total,588.709533
2133,Total,432.191894
2134,Total,640.578857
2135,Total,531.272155
2136,Total,629.076843
2137,Total,332.144256
2138,Total,297.601562
2139,Total,342.578369
2140,Total,418.10147
2141,Total,261.05014
2142,Total,21.688034
2143,Total,732.950195
2144,Total,460.731536
2145,Total,546.180297
2146,Total,566.660522
2147,Total,534.43872
2148,Total,446.345947
2149,Total,587.987365
2150,Total,639.223632
2151,Total,443.650115
2152,Total,519.46051
2153,Total,389.725036
2154,Total,346.818725
2155,Total,435.845672
2156,Total,577.776306
2157,Total,500.780944
2158,Total,305.40277
2159,Total,347.849578
2160,Total,467.303955
2161,Total,322.792694
2162,Total,371.419006
2163,Total,425.190155
2164,Total,83.418174
2165,Total,41.596958
2166,Total,411.457916
2167,Total,552.070312
2168,Total,599.988098
2169,Total,495.406524
2170,Total,549.859863
2171,Total,588.111816
2172,Total,488.624328
2173,Total,422.595916
2174,Total,522.627563
2175,Total,469.348144
2176,Total,517.430114
2177,Total,398.895721
2178,Total,197.072875
2179,Total,369.325317
2180,Total,420.803131
2181,Total,526.607971
2182,Total,258.066101
2183,Total,405.454223
2184,Total,360.427612
2185,Total,559.48706
2186,Total,156.088943
2187,Total,807.123718
2188,Total,484.176177
2189,Total,577.577453
2190,Total,645.718139
2191,Total,498.502014
2192,Total,613.793701
2193,Total,524.420166
2194,Total,365.850616
2195,Total,474.147888
2196,Total,411.561889
2197,Total,431.579986
2198,Total,445.054748
2199,Total,128.551101
2200,Total,443.689727
2201,Total,471.950744
2202,Total,509.582153
2203,Total,391.750488
2204,Total,524.689575
2205,Total,513.36267
2206,Total,458.750579
2207,Total,572.077514
2208,Total,802.067382
2209,Total,527.238098
2210,Total,625.204345
2211,Total,526.917846
2212,Total,598.100402
2213,Total,592.523742
2214,Total,384.716949
2215,Total,388.161102
2216,Total,374.722991
2217,Total,402.264739
2218,Total,449.999023
2219,Total,332.995422
2220,Total,254.484893
2221,Total,412.169952
2222,Total,620.679138
2223,Total,315.233917
2224,Total,453.217102
2225,Total,940.148986
2226,Total,829.828613
2227,Total,361.638702
2228,Total,377.230987
2229,Total,360.180419
2230,Total,315.049987
2231,Total,347.92102
2232,Total,398.775115
2233,Total,460.57199
2234,Total,268.160461
2235,Total,342.881988
2236,Total,410.991302
2237,Total,757.207763
2238,Total,500.370727
2239,Total,379.243499
2240,Total,324.759429
2241,Total,329.524475
2242,Total,194.555358
2243,Total,371.43048
2244,Total,451.563079
2245,Total,466.393157
2246,Total,349.374511
2247,Total,454.028564
2248,Total,546.253356
2249,Total,537.072021
2250,Total,427.043518
2251,Total,339.852935
2252,Total,1034.526855
2253,Total,193.998229
2254,Total,478.292266
2255,Total,525.530517
2256,Total,551.128723
2257,Total,354.176696
2258,Total,769.680664
2259,Total,377.528167
2260,Total,835.426574
2261,Total,982.317077
2262,Total,538.442321
2263,Total,298.289916
2264,Total,263.360595
2265,Total,221.391891
2266,Total,723.525329
2267,Total,783.229003
