OID,param,emissions
1563,Total,1.566906
1564,Total,1.732494
1565,Total,0.978085
1566,Total,0.454913
1567,Total,1.6685
1568,Total,0.484019
1569,Total,0.554733
1570,Total,0.69568
1571,Total,1.013939
1572,Total,1.964295
1573,Total,2.228824
1574,Total,2.354491
1575,Total,2.760193
1576,Total,3.257054
1577,Total,4.15627
1578,Total,5.816218
1579,Total,4.515287
1580,Total,4.064235
1581,Total,3.469391
1582,Total,10.878457
1583,Total,10.385664
1584,Total,4.604303
1585,Total,6.670403
1586,Total,9.948051
1587,Total,8.780839
1588,Total,8.818891
1589,Total,8.730693
1590,Total,7.505688
1591,Total,3.365733
1592,Total,2.565609
1593,Total,3.81237
1594,Total,5.589985
1595,Total,3.043378
1596,Total,0.742922
1597,Total,1.27724
1598,Total,1.174695
1599,Total,1.025932
1600,Total,0.78224
1601,Total,0.781751
1602,Total,0.747512
1603,Total,0.728619
1604,Total,0.91158
1605,Total,1.052562
1606,Total,0.995123
1607,Total,0.645184
1608,Total,0.496162
1609,Total,0.619085
1610,Total,2.77654
1611,Total,1.705307
1612,Total,2.043462
1613,Total,3.054942
1614,Total,3.729734
1615,Total,2.595116
1616,Total,1.619537
1617,Total,1.268935
1618,Total,0.355596
1619,Total,0.745659
1620,Total,1.066145
1621,Total,0.592734
1622,Total,0.69568
1623,Total,1.013939
1624,Total,1.964295
1625,Total,1.905194
1626,Total,2.154226
1627,Total,2.605739
1628,Total,3.083248
1629,Total,8.545202
1630,Total,12.172297
1631,Total,7.132334
1632,Total,6.412679
1633,Total,9.578648
1634,Total,11.12748
1635,Total,12.485119
1636,Total,12.31301
1637,Total,7.366217
1638,Total,9.316194
1639,Total,10.801836
1640,Total,7.458199
1641,Total,8.131582
1642,Total,4.70894
1643,Total,3.135459
1644,Total,3.397965
1645,Total,5.49439
1646,Total,6.165353
1647,Total,1.010664
1648,Total,1.396691
1649,Total,0.883147
1650,Total,0.863172
1651,Total,0.772522
1652,Total,0.674647
1653,Total,0.702965
1654,Total,0.692102
1655,Total,0.791169
1656,Total,0.912648
1657,Total,1.009248
1658,Total,0.987026
1659,Total,0.728813
1660,Total,0.524906
1661,Total,0.772535
1662,Total,1.805277
1663,Total,2.82681
1664,Total,2.735421
1665,Total,3.649534
1666,Total,2.421069
1667,Total,2.595116
1668,Total,1.619537
1669,Total,1.268935
1670,Total,0.355596
1671,Total,0.745659
1672,Total,1.066145
1673,Total,0.592734
1674,Total,0.943863
1675,Total,2.327749
1676,Total,1.905194
1677,Total,2.154226
1678,Total,2.605739
1679,Total,3.083248
1680,Total,8.545202
1681,Total,12.172297
1682,Total,7.132334
1683,Total,6.412679
1684,Total,10.618995
1685,Total,9.225582
1686,Total,15.768576
1687,Total,11.223912
1688,Total,13.466124
1689,Total,12.642209
1690,Total,11.585124
1691,Total,9.476372
1692,Total,7.366395
1693,Total,3.859235
1694,Total,3.98988
1695,Total,4.663816
1696,Total,5.153171
1697,Total,6.027501
1698,Total,5.450815
1699,Total,6.448165
1700,Total,0.996922
1701,Total,0.795614
1702,Total,0.78644
1703,Total,0.546087
1704,Total,0.83137
1705,Total,0.641774
1706,Total,0.831907
1707,Total,0.784711
1708,Total,0.943372
1709,Total,0.940487
1710,Total,0.799841
1711,Total,0.524906
1712,Total,0.772535
1713,Total,1.805277
1714,Total,2.82681
1715,Total,2.735421
1716,Total,3.649534
1717,Total,2.421069
1718,Total,2.292716
1719,Total,2.585959
1720,Total,1.222567
1721,Total,1.50083
