OID,param,emissions
1521,Total,11.382137
1522,Total,13.63262
1523,Total,13.772533
1524,Total,11.102478
1525,Total,22.577535
1526,Total,32.26987
1527,Total,30.349155
1528,Total,43.474288
1529,Total,44.104103
1530,Total,20.735527
1531,Total,22.685333
1532,Total,8.655908
1533,Total,14.396328
1534,Total,19.961841
1535,Total,16.4489
1536,Total,18.819215
1537,Total,14.924803
1538,Total,15.616367
1539,Total,4.38335
1540,Total,2.867003
1541,Total,34.67863
1542,Total,39.744926
1543,Total,8.123686
1544,Total,6.869716
1545,Total,12.641616
1546,Total,13.278702
1547,Total,13.133286
1548,Total,20.000833
1549,Total,14.429265
1550,Total,16.084238
1551,Total,10.384811
1552,Total,11.632455
1553,Total,9.808713
1554,Total,6.981843
1555,Total,1.832175
1556,Total,2.515738
1557,Total,3.322667
1558,Total,3.712313
1559,Total,5.361562
1560,Total,3.98443
1561,Total,4.724386
1562,Total,4.60387
1563,Total,10.728763
1564,Total,5.629343
1565,Total,5.488082
1566,Total,3.984438
1567,Total,7.91611
1568,Total,3.250072
1569,Total,9.817571
1570,Total,7.46019
1571,Total,17.411775
1572,Total,8.296113
1573,Total,17.180377
1574,Total,21.180873
1575,Total,19.675756
1576,Total,19.052804
1577,Total,23.894393
1578,Total,31.2985
1579,Total,43.165077
1580,Total,48.623046
1581,Total,49.981636
1582,Total,21.295267
1583,Total,22.843004
1584,Total,16.47001
1585,Total,21.598031
1586,Total,17.009353
1587,Total,27.819162
1588,Total,21.539403
1589,Total,20.129402
1590,Total,10.442639
1591,Total,2.524575
1592,Total,10.605623
1593,Total,41.661979
1594,Total,8.532787
1595,Total,7.944913
1596,Total,7.282541
1597,Total,18.490871
1598,Total,11.085849
1599,Total,15.42663
1600,Total,20.527423
1601,Total,16.805044
1602,Total,16.421852
1603,Total,13.408081
1604,Total,8.788157
1605,Total,5.492008
1606,Total,7.680376
1607,Total,4.0237
1608,Total,1.507566
1609,Total,1.773699
1610,Total,3.068711
1611,Total,3.78976
1612,Total,2.972063
1613,Total,4.841851
1614,Total,7.142045
1615,Total,6.852589
1616,Total,3.193881
1617,Total,4.709298
1618,Total,5.834632
1619,Total,2.213943
1620,Total,3.854388
1621,Total,9.725696
1622,Total,7.46019
1623,Total,17.411775
1624,Total,8.296113
1625,Total,12.484288
1626,Total,26.002687
1627,Total,11.978714
1628,Total,13.63058
1629,Total,22.500785
1630,Total,32.260292
1631,Total,31.371524
1632,Total,31.844888
1633,Total,21.208629
1634,Total,18.884077
1635,Total,21.602909
1636,Total,19.908054
1637,Total,21.382274
1638,Total,8.227584
1639,Total,6.260081
1640,Total,26.252813
1641,Total,22.300291
1642,Total,11.769754
1643,Total,2.60895
1644,Total,7.529475
1645,Total,20.86276
1646,Total,8.701083
1647,Total,6.19459
1648,Total,4.65371
1649,Total,29.249588
1650,Total,25.648635
1651,Total,14.613487
1652,Total,12.116211
1653,Total,10.832384
1654,Total,12.496924
1655,Total,8.022644
1656,Total,5.552529
1657,Total,5.136809
1658,Total,7.07438
1659,Total,3.044503
1660,Total,1.686001
1661,Total,2.351806
1662,Total,2.918429
1663,Total,3.535788
1664,Total,3.938241
1665,Total,4.391331
1666,Total,4.674339
1667,Total,6.852589
1668,Total,3.193881
1669,Total,4.709298
1670,Total,5.834632
1671,Total,2.213943
1672,Total,3.854388
1673,Total,9.725696
1674,Total,19.82624
1675,Total,11.651564
1676,Total,12.484288
1677,Total,26.002687
1678,Total,11.978714
1679,Total,13.63058
1680,Total,22.500785
1681,Total,32.260292
1682,Total,31.371524
1683,Total,31.844888
1684,Total,27.982093
1685,Total,23.773302
1686,Total,19.906162
1687,Total,23.792869
1688,Total,20.930568
1689,Total,23.427442
1690,Total,11.769461
1691,Total,23.90006
1692,Total,23.34218
1693,Total,7.931349
1694,Total,5.634968
1695,Total,20.445838
1696,Total,24.528759
1697,Total,19.885723
1698,Total,15.656141
1699,Total,13.86808
1700,Total,26.091205
1701,Total,16.276666
1702,Total,20.344581
1703,Total,10.971924
1704,Total,8.890089
1705,Total,14.162825
1706,Total,12.001249
1707,Total,8.274025
1708,Total,4.218103
1709,Total,4.355457
1710,Total,3.48121
1711,Total,1.686001
1712,Total,2.351806
1713,Total,2.918429
1714,Total,3.535788
1715,Total,3.938241
1716,Total,4.391331
1717,Total,4.674339
1718,Total,5.362262
1719,Total,5.03304
1720,Total,3.480863
1721,Total,7.011219
1722,Total,5.954047
1723,Total,5.601085
1724,Total,6.496954
1725,Total,31.048082
1726,Total,5.007871
1727,Total,15.011868
1728,Total,18.038679
1729,Total,13.775575
1730,Total,18.471073
1731,Total,19.939039
1732,Total,26.966655
1733,Total,26.527355
1734,Total,29.094848
1735,Total,27.982093
1736,Total,23.773302
1737,Total,19.906162
1738,Total,23.792869
1739,Total,20.930568
1740,Total,23.427442
1741,Total,11.769461
1742,Total,23.90006
1743,Total,23.34218
1744,Total,7.931349
1745,Total,5.634968
1746,Total,20.445838
1747,Total,24.528759
1748,Total,19.885723
1749,Total,15.656141
1750,Total,13.86808
1751,Total,26.091205
1752,Total,16.276666
1753,Total,20.344581
1754,Total,10.971924
1755,Total,8.890089
1756,Total,14.162825
1757,Total,12.001249
1758,Total,8.274025
1759,Total,4.218103
1760,Total,4.355457
1761,Total,3.48121
1762,Total,2.829368
1763,Total,2.083839
1764,Total,3.479802
1765,Total,5.675068
1766,Total,3.070965
1767,Total,4.445378
1768,Total,5.32616
1769,Total,6.050385
1770,Total,6.595298
1771,Total,7.308075
1772,Total,5.003061
1773,Total,7.271022
1774,Total,7.621551
1775,Total,6.795361
1776,Total,9.237378
1777,Total,10.976837
1778,Total,40.984432
1779,Total,18.233093
1780,Total,14.10034
1781,Total,16.51629
1782,Total,13.141833
1783,Total,19.068897
1784,Total,22.209659
1785,Total,15.015749
1786,Total,14.252444
1787,Total,14.080179
1788,Total,20.844161
1789,Total,39.587081
1790,Total,98.253845
1791,Total,21.635099
1792,Total,23.29475
1793,Total,28.38976
1794,Total,19.231044
1795,Total,19.920724
1796,Total,7.390374
1797,Total,16.597909
1798,Total,30.043497
1799,Total,30.045423
1800,Total,11.544761
1801,Total,12.07902
1802,Total,12.295476
1803,Total,18.875038
1804,Total,18.722471
1805,Total,14.353207
1806,Total,10.010848
1807,Total,10.15641
1808,Total,10.699734
1809,Total,12.123392
1810,Total,6.197161
1811,Total,5.852549
1812,Total,6.289998
1813,Total,4.299741
1814,Total,2.462952
1815,Total,1.758594
1816,Total,3.240864
1817,Total,4.04053
1818,Total,4.307101
1819,Total,5.064123
1820,Total,5.720995
1821,Total,6.631923
1822,Total,10.73849
1823,Total,43.747261
1824,Total,9.615843
1825,Total,9.888231
1826,Total,7.884627
1827,Total,5.441454
1828,Total,8.053024
1829,Total,12.8513
1830,Total,7.293994
1831,Total,48.489917
1832,Total,34.740615
1833,Total,14.310023
1834,Total,12.398245
1835,Total,22.745365
1836,Total,17.789913
1837,Total,20.487995
1838,Total,31.014085
1839,Total,30.224134
1840,Total,31.41065
1841,Total,22.903877
1842,Total,31.387226
1843,Total,7.726572
1844,Total,8.975511
1845,Total,29.487749
1846,Total,18.185575
1847,Total,6.244942
1848,Total,19.060747
1849,Total,31.072313
1850,Total,27.177679
1851,Total,13.351743
1852,Total,22.71071
1853,Total,22.308654
1854,Total,16.441854
1855,Total,17.547407
1856,Total,10.061508
1857,Total,12.000616
1858,Total,10.029566
1859,Total,8.82562
1860,Total,8.789343
1861,Total,6.038096
1862,Total,7.300845
1863,Total,6.395183
1864,Total,3.115877
1865,Total,2.236387
1866,Total,2.729329
1867,Total,2.970748
1868,Total,5.316675
1869,Total,4.044637
1870,Total,4.849207
1871,Total,5.534901
1872,Total,5.919832
1873,Total,8.967817
1874,Total,10.452065
1875,Total,5.929808
1876,Total,5.198559
1877,Total,9.215011
1878,Total,9.99278
1879,Total,7.740398
1880,Total,11.218155
1881,Total,29.233764
1882,Total,16.764253
1883,Total,12.58566
1884,Total,23.262266
1885,Total,22.461133
1886,Total,23.448448
1887,Total,20.442842
1888,Total,31.857269
1889,Total,34.671531
1890,Total,24.401596
1891,Total,32.759033
1892,Total,29.25605
1893,Total,19.115676
1894,Total,30.676401
1895,Total,32.679424
1896,Total,2.361783
1897,Total,9.303028
1898,Total,25.48884
1899,Total,25.907861
1900,Total,21.324647
1901,Total,15.798962
1902,Total,24.044929
1903,Total,22.702804
1904,Total,21.931598
1905,Total,16.82751
1906,Total,10.833591
1907,Total,6.75575
1908,Total,8.101294
1909,Total,9.066243
1910,Total,7.228388
1911,Total,5.014825
1912,Total,3.016505
1913,Total,2.771239
1914,Total,2.364086
1915,Total,2.828484
1916,Total,5.195639
1917,Total,12.696899
1918,Total,6.366014
1919,Total,4.261949
1920,Total,8.540287
1921,Total,5.797239
1922,Total,4.950858
1923,Total,4.244028
1924,Total,5.430436
1925,Total,8.370327
1926,Total,13.803666
1927,Total,7.071677
1928,Total,8.520818
1929,Total,4.866214
1930,Total,31.675806
1931,Total,31.295518
1932,Total,22.673637
1933,Total,13.399367
1934,Total,28.881471
1935,Total,26.608469
1936,Total,26.888626
1937,Total,34.337043
1938,Total,27.57246
1939,Total,42.713474
1940,Total,24.758878
1941,Total,27.972433
1942,Total,12.374505
1943,Total,19.966108
1944,Total,31.393144
1945,Total,4.057852
1946,Total,9.719359
1947,Total,7.698697
1948,Total,11.628118
1949,Total,17.244453
1950,Total,17.129302
1951,Total,22.497985
1952,Total,20.524824
1953,Total,18.92469
1954,Total,14.187918
1955,Total,12.541182
1956,Total,13.233079
1957,Total,7.416997
1958,Total,6.788414
1959,Total,11.623744
1960,Total,8.782261
1961,Total,5.360773
1962,Total,6.471414
1963,Total,7.049741
1964,Total,9.096171
1965,Total,10.909034
1966,Total,5.498065
1967,Total,8.604031
1968,Total,5.86313
1969,Total,3.441194
1970,Total,4.81399
1971,Total,6.532715
1972,Total,5.187565
1973,Total,6.905069
1974,Total,7.742566
1975,Total,9.31257
1976,Total,46.873897
1977,Total,23.417419
1978,Total,19.677621
1979,Total,17.005889
1980,Total,10.023249
1981,Total,11.992553
1982,Total,20.474916
1983,Total,13.607459
1984,Total,24.014219
1985,Total,28.196035
1986,Total,28.175409
1987,Total,22.120204
1988,Total,20.486736
1989,Total,23.637346
1990,Total,34.583618
1991,Total,3.495935
1992,Total,10.754278
1993,Total,8.317225
1994,Total,12.789924
1995,Total,20.195476
1996,Total,12.715746
1997,Total,9.703925
1998,Total,12.217523
1999,Total,6.146105
2000,Total,6.627765
2001,Total,8.919169
2002,Total,10.379093
2003,Total,3.828784
2004,Total,3.167283
2005,Total,15.04536
2006,Total,22.108493
2007,Total,27.530427
2008,Total,26.088485
2009,Total,30.171783
2010,Total,18.625812
2011,Total,15.377053
2012,Total,21.060411
2013,Total,16.803161
2014,Total,6.919133
2015,Total,2.042647
2016,Total,24.034904
2017,Total,14.326229
2018,Total,10.411538
2019,Total,16.46548
2020,Total,25.462526
2021,Total,37.778713
2022,Total,36.249488
2023,Total,29.48542
2024,Total,26.043037
2025,Total,22.869411
2026,Total,13.289335
2027,Total,16.444578
2028,Total,19.280773
2029,Total,9.983045
2030,Total,2.006155
2031,Total,22.040912
2032,Total,22.961694
2033,Total,17.624925
2034,Total,17.369955
2035,Total,26.967578
2036,Total,27.124238
2037,Total,20.96449
2038,Total,18.755071
2039,Total,28.673053
2040,Total,20.15954
2041,Total,22.679567
2042,Total,16.324357
2043,Total,20.706602
2044,Total,13.396361
2045,Total,2.953945
2046,Total,23.185119
2047,Total,18.251699
2048,Total,16.454666
2049,Total,27.034358
2050,Total,26.107862
2051,Total,19.034593
2052,Total,24.456935
2053,Total,22.540241
2054,Total,20.321565
2055,Total,16.604339
2056,Total,26.680786
2057,Total,17.072526
2058,Total,21.744823
2059,Total,19.61454
2060,Total,11.76478
2061,Total,8.271436
2062,Total,16.455211
2063,Total,3.928167
2064,Total,15.267914
2065,Total,17.443622
2066,Total,27.24574
2067,Total,18.876096
2068,Total,22.08209
2069,Total,20.250534
2070,Total,21.364389
2071,Total,27.201204
2072,Total,20.747598
2073,Total,19.039487
2074,Total,17.167055
2075,Total,16.61285
2076,Total,26.233022
2077,Total,11.122859
2078,Total,21.064966
2079,Total,18.386861
2080,Total,19.742675
2081,Total,14.194174
2082,Total,17.563541
2083,Total,15.964759
2084,Total,18.672428
2085,Total,13.56776
2086,Total,19.97516
2087,Total,23.508258
2088,Total,21.863105
2089,Total,21.875324
2090,Total,18.019689
2091,Total,20.533079
2092,Total,11.595919
2093,Total,17.942014
2094,Total,20.885028
2095,Total,18.147739
2096,Total,19.014133
2097,Total,26.550325
2098,Total,10.85284
2099,Total,5.669419
2100,Total,13.098754
2101,Total,14.80501
2102,Total,19.242563
2103,Total,14.828274
2104,Total,15.964759
2105,Total,18.672428
2106,Total,13.56776
2107,Total,19.97516
2108,Total,23.508258
2109,Total,21.863105
2110,Total,21.875324
2111,Total,18.019689
2112,Total,20.533079
2113,Total,13.698655
2114,Total,11.755397
2115,Total,8.348966
2116,Total,9.027706
2117,Total,10.746008
2118,Total,12.826249
2119,Total,7.530322
2120,Total,3.45586
2121,Total,15.917309
2122,Total,16.164634
2123,Total,15.726144
2124,Total,14.080083
2125,Total,16.232547
2126,Total,10.686532
2127,Total,13.697079
2128,Total,17.995971
2129,Total,10.477309
2130,Total,20.199607
2131,Total,15.905274
2132,Total,10.77961
2133,Total,6.086067
2134,Total,16.924182
2135,Total,13.698655
2136,Total,11.755397
2137,Total,8.348966
2138,Total,9.027706
2139,Total,10.746008
2140,Total,12.826249
2141,Total,7.530322
2142,Total,3.45586
2143,Total,18.882726
2144,Total,14.086267
2145,Total,19.87351
2146,Total,16.812057
2147,Total,13.360367
2148,Total,15.823637
2149,Total,12.764012
2150,Total,16.292266
2151,Total,14.99193
2152,Total,15.94251
2153,Total,10.464404
2154,Total,5.327206
2155,Total,5.635471
2156,Total,12.880072
2157,Total,9.785637
2158,Total,9.822173
2159,Total,6.619411
2160,Total,9.25359
2161,Total,8.325071
2162,Total,11.910142
2163,Total,19.324764
2164,Total,7.136009
2165,Total,5.276551
2166,Total,14.643974
2167,Total,13.372814
2168,Total,16.067241
2169,Total,14.882109
2170,Total,13.38204
2171,Total,16.799194
2172,Total,15.440441
2173,Total,11.551385
2174,Total,7.341403
2175,Total,9.642965
2176,Total,6.745466
2177,Total,5.620978
2178,Total,4.570315
2179,Total,6.162557
2180,Total,7.889157
2181,Total,6.087386
2182,Total,7.533501
2183,Total,19.382114
2184,Total,23.375185
2185,Total,21.378423
2186,Total,9.5068
2187,Total,14.762371
2188,Total,12.747776
2189,Total,11.085075
2190,Total,13.942089
2191,Total,11.92138
2192,Total,15.873565
2193,Total,14.162222
2194,Total,11.620149
2195,Total,9.364508
2196,Total,5.265016
2197,Total,5.456175
2198,Total,7.462543
2199,Total,4.485254
2200,Total,7.726732
2201,Total,5.761222
2202,Total,16.483787
2203,Total,15.815219
2204,Total,15.362553
2205,Total,16.29268
2206,Total,22.524682
2207,Total,18.066495
2208,Total,17.740068
2209,Total,11.322311
2210,Total,9.409258
2211,Total,15.996973
2212,Total,15.144742
2213,Total,15.078674
2214,Total,9.661954
2215,Total,11.386914
2216,Total,7.674016
2217,Total,9.294822
2218,Total,6.478484
2219,Total,6.288222
2220,Total,6.23627
2221,Total,6.20782
2222,Total,14.446323
2223,Total,17.865612
2224,Total,17.493391
2225,Total,15.683554
2226,Total,15.502528
2227,Total,6.050145
2228,Total,6.367851
2229,Total,6.155031
2230,Total,8.034708
2231,Total,6.619129
2232,Total,8.392551
2233,Total,9.889597
2234,Total,5.757112
2235,Total,6.424155
2236,Total,4.657565
2237,Total,14.472633
2238,Total,14.35905
2239,Total,7.223182
2240,Total,6.923091
2241,Total,8.384576
2242,Total,10.352503
2243,Total,14.330582
2244,Total,6.042472
2245,Total,13.184103
2246,Total,11.205487
2247,Total,13.007617
2248,Total,14.80887
2249,Total,15.057925
2250,Total,15.512429
2251,Total,18.429416
2252,Total,15.089053
2253,Total,15.864127
2254,Total,10.911434
2255,Total,10.930111
2256,Total,16.431951
2257,Total,15.279067
2258,Total,14.04747
2259,Total,18.116668
2260,Total,12.283796
2261,Total,18.160722
2262,Total,14.634896
2263,Total,27.195564
2264,Total,15.771824
2265,Total,14.74123
2266,Total,17.609807
2267,Total,27.0013
