OID,param,emissions
1260,Total,8.025188
1261,Total,5.334413
1264,Total,57.055126
1265,Total,25.897148
1266,Total,41.993026
1267,Total,28.519094
1268,Total,18.167459
1269,Total,23.619867
1270,Total,31.686006
1271,Total,18.123252
1272,Total,20.45738
1273,Total,21.024028
1274,Total,18.347141
1275,Total,18.079807
1276,Total,12.141955
1277,Total,8.108275
1278,Total,6.381069
1279,Total,7.361457
1280,Total,6.413322
1281,Total,9.112771
1282,Total,8.948064
1283,Total,7.522858
1284,Total,6.436895
1285,Total,4.73677
1286,Total,5.883017
1287,Total,8.265458
1288,Total,7.971953
1289,Total,11.391738
1290,Total,9.806901
1291,Total,11.087364
1292,Total,7.417786
1293,Total,7.469967
1294,Total,8.514056
1295,Total,5.942224
1296,Total,9.493124
1297,Total,4.704732
1301,Total,54.756805
1302,Total,28.237895
1303,Total,21.76481
1304,Total,12.860922
1305,Total,13.24152
1306,Total,16.280714
1307,Total,17.597715
1308,Total,18.095006
1309,Total,26.822292
1310,Total,17.501739
1311,Total,16.158628
1312,Total,13.210127
1313,Total,9.979721
1314,Total,5.551897
1315,Total,6.332601
1316,Total,7.54171
1317,Total,9.67173
1318,Total,8.658266
1319,Total,6.339722
1320,Total,4.911729
1321,Total,7.121436
1322,Total,5.882817
1323,Total,6.731874
1324,Total,6.328686
1325,Total,7.164334
1326,Total,13.107027
1327,Total,11.747714
1328,Total,5.626889
1329,Total,4.570783
1330,Total,12.811193
1331,Total,8.300769
1332,Total,8.357611
1333,Total,8.750208
1334,Total,3.49604
1335,Total,1.455438
1336,Total,3.197849
1337,Total,1.941706
1341,Total,36.050025
1342,Total,19.752893
1343,Total,22.521617
1344,Total,21.530805
1345,Total,23.796768
1346,Total,19.275173
1347,Total,26.819017
1348,Total,30.352947
1349,Total,22.525844
1350,Total,22.924894
1351,Total,11.538664
1352,Total,8.032832
1353,Total,5.830199
1354,Total,4.812808
1355,Total,7.163671
1356,Total,7.695574
1357,Total,9.475917
1358,Total,8.475941
1359,Total,6.60735
1360,Total,10.80916
1361,Total,8.910968
1362,Total,8.437931
1363,Total,6.554899
1364,Total,6.824993
1365,Total,15.268931
1366,Total,13.484259
1367,Total,6.172047
1368,Total,4.57465
1369,Total,9.708153
1370,Total,19.221946
1371,Total,9.871366
1372,Total,14.837043
1373,Total,2.99699
1374,Total,3.02409
1375,Total,3.384992
1376,Total,2.102899
1377,Total,20.221282
1379,Total,19.431486
1380,Total,41.427265
1381,Total,29.244417
1382,Total,35.301364
1383,Total,36.089179
1384,Total,33.6506
1385,Total,24.783348
1386,Total,18.254655
1387,Total,22.376377
1388,Total,20.595651
1389,Total,17.428295
1390,Total,31.007017
1391,Total,21.602825
1392,Total,15.496471
1393,Total,11.077537
1394,Total,14.239834
1395,Total,8.115812
1396,Total,4.745843
1397,Total,6.801484
1398,Total,7.91901
1399,Total,9.443023
1400,Total,5.314107
1401,Total,5.612976
1402,Total,5.509766
1403,Total,7.013954
1404,Total,6.840941
1405,Total,10.692644
1406,Total,7.951875
1407,Total,6.612691
1408,Total,8.514496
1409,Total,8.505344
1410,Total,8.334752
1411,Total,12.223795
1412,Total,12.277647
1413,Total,8.017119
1414,Total,5.088526
1415,Total,3.19045
1416,Total,4.929291
1417,Total,3.266462
1418,Total,2.253179
1419,Total,23.873739
1420,Total,14.486348
1421,Total,26.215913
1422,Total,10.478986
1423,Total,47.579284
1424,Total,29.063505
1425,Total,19.25683
