OID,param,emissions
986,Eggs,8.235582
987,Eggs,7.7431
988,Eggs,6.143925
989,Eggs,9.113247
990,Eggs,4.555701
991,Eggs,4.763076
992,Eggs,5.513275
993,Eggs,5.538853
994,Eggs,8.42981
995,Eggs,8.768667
998,Eggs,7.081746
999,Eggs,3.142864
1000,Eggs,5.978106
1001,Eggs,4.722357
1002,Eggs,6.797967
1003,Eggs,5.213135
1004,Eggs,5.775128
1005,Eggs,6.662281
1006,Eggs,8.246743
1007,Eggs,9.795237
1008,Eggs,33.157897
1009,Eggs,28.28894
1010,Eggs,2.386187
1011,Eggs,1.463121
1012,Eggs,0.553274
1013,Eggs,0.408075
1014,Eggs,0.440116
1015,Eggs,0.879247
1016,Eggs,11.927165
1017,Eggs,8.50934
1018,Eggs,6.078309
1019,Eggs,6.712903
1020,Eggs,6.048944
1021,Eggs,7.861447
1022,Eggs,7.511517
1023,Eggs,6.364271
1024,Eggs,6.834959
1025,Eggs,7.563114
1026,Eggs,5.792681
1027,Eggs,5.951005
1028,Eggs,5.859244
1029,Eggs,6.473462
1030,Eggs,7.299814
1031,Eggs,7.79889
1032,Eggs,8.302577
1035,Eggs,5.987061
1036,Eggs,6.50845
1037,Eggs,6.239787
1038,Eggs,12.332296
1039,Eggs,14.181162
1040,Eggs,5.136499
1041,Eggs,5.256431
1042,Eggs,7.926372
1043,Eggs,9.397182
1044,Eggs,8.616645
1045,Eggs,10.193489
1046,Eggs,11.761361
1047,Eggs,8.833065
1048,Eggs,2.035139
1049,Eggs,1.427268
1050,Eggs,0.28626
1051,Eggs,0.251771
1052,Eggs,0.2193
1053,Eggs,0.235845
1054,Eggs,8.800942
1055,Eggs,10.361337
1056,Eggs,8.32137
1057,Eggs,6.629477
1058,Eggs,7.39741
1059,Eggs,7.328877
1060,Eggs,8.100852
1061,Eggs,7.711993
1062,Eggs,8.32827
1063,Eggs,7.853817
1064,Eggs,7.14444
1065,Eggs,5.893082
1066,Eggs,5.300803
1067,Eggs,4.964182
1068,Eggs,8.762488
1069,Eggs,7.510166
1070,Eggs,5.709306
1072,Eggs,7.519331
1073,Eggs,12.082103
1074,Eggs,5.573796
1075,Eggs,5.582999
1076,Eggs,10.176615
1077,Eggs,46.244907
1078,Eggs,31.741029
1079,Eggs,10.001379
1080,Eggs,4.459841
1081,Eggs,6.902026
1082,Eggs,9.193478
1083,Eggs,11.105919
1084,Eggs,9.956714
1085,Eggs,12.926789
1086,Eggs,1.568309
1087,Eggs,0.810618
1088,Eggs,0.307917
