OID,param,emissions
1195,Total,286.39862
1196,Total,315.536346
1197,Total,330.360412
1198,Total,301.031799
1199,Total,836.516052
1200,Total,767.748901
1201,Total,947.789794
1202,Total,933.725341
1203,Total,912.53601
1204,Total,1088.112548
1205,Total,774.840698
1206,Total,976.652954
1207,Total,237.040054
1208,Total,201.94432
1209,Total,147.35643
1210,Total,470.551208
1211,Total,378.465393
1212,Total,94.913009
1213,Total,335.356842
1214,Total,528.460449
1215,Total,494.634094
1216,Total,539.636108
1217,Total,513.310058
1218,Total,486.52301
1219,Total,169.522491
1220,Total,134.972427
1221,Total,140.80809
1222,Total,352.773803
1223,Total,450.476959
1224,Total,553.529479
1225,Total,206.517181
1226,Total,335.667449
1227,Total,414.173614
1228,Total,430.788146
1229,Total,370.190765
1230,Total,258.505126
1231,Total,598.464965
1232,Total,791.031799
1233,Total,1089.660034
1234,Total,936.78833
1235,Total,470.47174
1236,Total,161.241882
1237,Total,125.720535
1238,Total,211.382659
1239,Total,515.070861
1240,Total,653.659179
1241,Total,499.840179
1242,Total,493.224578
1243,Total,132.354354
1244,Total,536.012268
1245,Total,734.51184
1246,Total,525.670654
1247,Total,568.259948
1248,Total,556.734741
1249,Total,538.25476
1250,Total,247.223785
1251,Total,537.175231
1252,Total,696.637268
1253,Total,405.060821
1254,Total,488.38681
1255,Total,559.778503
1256,Total,433.341705
1257,Total,603.330322
1258,Total,307.891235
1259,Total,391.720092
1260,Total,363.960021
1261,Total,301.765502
1262,Total,334.999145
1263,Total,285.706451
1264,Total,659.145263
1265,Total,627.505859
1266,Total,769.15747
1267,Total,932.935668
1268,Total,870.66101
1269,Total,579.541564
1270,Total,723.300048
1271,Total,859.627685
1272,Total,848.985107
1273,Total,850.527587
1274,Total,719.166992
1275,Total,653.721801
1276,Total,539.384643
1277,Total,135.777313
1278,Total,213.178833
1279,Total,593.897033
1280,Total,574.755615
1281,Total,467.764007
1282,Total,511.091033
1283,Total,387.019256
1284,Total,316.649383
1285,Total,468.813293
1286,Total,434.083343
1287,Total,516.71405
1288,Total,445.171386
1289,Total,524.526184
1290,Total,324.349822
1291,Total,527.9906
1292,Total,513.914855
1293,Total,201.396774
1294,Total,442.680633
1295,Total,397.832397
1296,Total,439.131805
1297,Total,428.432891
1298,Total,137.686904
1299,Total,184.344711
1300,Total,194.905654
1301,Total,749.402954
1302,Total,315.163513
1303,Total,132.219512
1304,Total,180.918533
1305,Total,256.816192
1306,Total,474.516265
1307,Total,863.622863
1308,Total,765.276123
1309,Total,748.380065
1310,Total,550.737976
1311,Total,711.794738
1312,Total,612.099609
1313,Total,700.696472
1314,Total,180.396301
1315,Total,375.377868
1316,Total,464.369934
1317,Total,540.126586
1318,Total,529.346435
1319,Total,445.009582
1320,Total,362.224914
1321,Total,381.414947
1322,Total,453.947052
1323,Total,319.227874
1324,Total,408.789215
1325,Total,470.7789
1326,Total,614.166625
1327,Total,645.048706
1328,Total,474.074554
1329,Total,530.855285
1330,Total,230.271133
1331,Total,428.678405
1332,Total,408.655364
1333,Total,526.186462
1334,Total,303.832153
1335,Total,205.939529
1336,Total,247.639511
1337,Total,150.443115
1338,Total,138.740356
1339,Total,184.116806
1340,Total,157.765579
1341,Total,344.13385
1342,Total,452.636474
1343,Total,925.732849
1344,Total,657.577148
1345,Total,691.545166
1346,Total,580.742492
1347,Total,551.247314
1348,Total,719.885864
1349,Total,744.341735
1350,Total,537.938171
1351,Total,737.98059
1352,Total,731.769653
1353,Total,292.229095
1354,Total,184.638854
1355,Total,678.924926
1356,Total,711.24353
1357,Total,469.159027
1358,Total,570.443847
1359,Total,164.528137
1360,Total,278.323028
1361,Total,265.902679
1362,Total,316.814117
1363,Total,362.757904
1364,Total,377.387268
1365,Total,578.641296
1366,Total,620.465026
1367,Total,559.254089
1368,Total,342.893707
1369,Total,198.708877
1370,Total,306.31784
1371,Total,398.015899
1372,Total,398.579833
1373,Total,210.391738
1374,Total,279.677001
1375,Total,344.844512
1376,Total,129.533004
1377,Total,190.401504
1378,Total,193.095275
1379,Total,114.246543
1380,Total,581.658691
1381,Total,447.109191
1382,Total,366.13092
1383,Total,413.966369
1384,Total,829.332031
1385,Total,845.014099
1386,Total,911.370544
1387,Total,675.896179
1388,Total,561.679199
1389,Total,371.612518
1390,Total,614.327514
1391,Total,497.903015
1392,Total,508.554534
1393,Total,633.83789
1394,Total,626.803894
1395,Total,602.180969
1396,Total,151.530471
1397,Total,716.136474
1398,Total,553.152465
1399,Total,524.78186
1400,Total,372.348632
1401,Total,254.120407
1402,Total,397.345825
1403,Total,260.425048
1404,Total,436.310546
1405,Total,572.890991
1406,Total,612.191101
1407,Total,716.525939
1408,Total,545.587097
1409,Total,599.52539
1410,Total,192.556549
1411,Total,153.549285
1412,Total,200.591949
1413,Total,275.158477
1414,Total,403.875396
1415,Total,276.818756
1416,Total,415.09375
1417,Total,226.684158
1418,Total,210.750106
1419,Total,391.761047
1420,Total,173.069015
1421,Total,186.273208
1422,Total,195.260116
1423,Total,623.118713
1424,Total,691.711425
1425,Total,234.101608
1426,Total,205.192199
1427,Total,106.219558
1428,Total,104.99797
1429,Total,572.869567
1430,Total,708.485168
1431,Total,726.253173
1432,Total,622.004577
1433,Total,663.296813
1434,Total,583.843017
1435,Total,842.82965
1436,Total,648.967712
1437,Total,487.171203
1438,Total,674.908325
1439,Total,653.327941
1440,Total,686.342041
1441,Total,805.621643
1442,Total,129.564559
1443,Total,550.922485
1444,Total,567.26654
1445,Total,484.884216
1446,Total,326.994567
1447,Total,401.343963
1448,Total,261.539794
1449,Total,477.968505
1450,Total,648.83142
1451,Total,578.265808
1452,Total,624.88507
1453,Total,630.719787
1454,Total,648.132446
1455,Total,606.383972
1456,Total,215.398483
1457,Total,167.246597
1458,Total,186.112899
1459,Total,184.882949
1460,Total,212.278411
1461,Total,461.865722
1462,Total,456.012969
1463,Total,264.626464
1464,Total,187.685394
1465,Total,185.452163
1466,Total,146.260086
1467,Total,246.58786
1468,Total,195.706802
1469,Total,181.800613
1470,Total,427.232177
1471,Total,381.746307
1472,Total,208.877395
1473,Total,649.654724
1474,Total,604.612487
1475,Total,982.473876
1476,Total,957.978088
1477,Total,848.119323
1478,Total,811.313842
1479,Total,741.973022
1480,Total,696.247802
1481,Total,649.121215
1482,Total,758.897216
1483,Total,526.260253
1484,Total,392.779083
1485,Total,503.344543
1486,Total,716.791809
1487,Total,673.390441
1488,Total,881.67517
1489,Total,228.057342
1490,Total,138.273025
1491,Total,801.623901
1492,Total,624.282775
1493,Total,345.255676
1494,Total,353.602752
1495,Total,210.153182
1496,Total,385.695617
1497,Total,636.000549
1498,Total,640.581909
